"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Int.","Src. Zone","Dst. MAC","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","Notes","Message"
"03/04/2021 11:25:36","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:25:37","1257","Network","ICMP","ICMPv6 Packets Dropped","Standard Policy","Notice","34525","D4:AD:71:0D:0C:19","X1","WAN","33:33:00:00:00:01","X1","MULTICAST","fe80::d6ad:71ff:fe0d:c19","","","","","","ff02::1","","","","","","ipv6-icmp","130","0","76","","2 (WAN->MULTICAST)","","","","","","","","","","","","","Drop","","ICMPv6 packet dropped due to policy"
"03/04/2021 11:25:46","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0x6f3cd13b4b084622 RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:25:46","972","VPN","VPN IKEv2","Initiator: Retransmit IKEv2 Request Due to Remote Party Timeout","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Remote party Timeout - Retransmitting IKEv2 Request."
"03/04/2021 11:25:46","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:25:46","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0x6f3cd13b4b084622 RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
"03/04/2021 11:25:46","973","VPN","VPN IKEv2","Initiator: Received IKE_SA_INT Response","Standard Note String","Information","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Received IKE_SA_INT response"
"03/04/2021 11:25:48","888","Network","TCP","TCP Connection Does Not Exist","Standard Note String","Debug","2048","D4:AD:71:0D:0C:19","X1","WAN","18:B1:69:36:5A:B1","X1","WAN","45.135.232.22","41240","","","","","98.189.97.190","41805","","","","","tcp","","","46","","","","","","","","","","","","","","","Drop","","TCP packet received on non-existent/closed connection; TCP packet dropped"
"03/04/2021 11:25:54","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","","Source: 98.189.97.190, 34298, Destination: 52.10.218.12, 443, Protocol: 6-[Some details are no longer available]","Nat Mapping"
"03/04/2021 11:25:56","971","VPN","VPN IKEv2","Peer Not Responding","Standard Note String","Warning","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Falied 5 retries; IKEv2 InitSPI: 0x6f3cd13b4b084622; IKEv2 RespSPI: 0x0000000000000000","IKEv2 Peer is not responding. Negotiation aborted."
"03/04/2021 11:26:04","712","Network","TCP","TCP Connection Reject","Standard Note String","Debug","2048","D4:AD:71:0D:0C:19","X1","WAN","18:B1:69:36:5A:B1","X0","LAN","4.31.142.71","8057","","0.0.0.0","0","","10.10.96.85","60680","","0.0.0.0","0","","tcp","","","46","","","17","","","","","","","","","","","","Drop","","TCP connection reject received; TCP connection dropped"
"03/04/2021 11:26:07","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:26:07","938","VPN","VPN IKEv2","Initiator: Send IKE_SA_INIT Request","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Send IKE_SA_INIT Request"
"03/04/2021 11:26:07","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:26:07","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
"03/04/2021 11:26:07","973","VPN","VPN IKEv2","Initiator: Received IKE_SA_INT Response","Standard Note String","Information","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Received IKE_SA_INT response"
"03/04/2021 11:26:12","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:26:12","972","VPN","VPN IKEv2","Initiator: Retransmit IKEv2 Request Due to Remote Party Timeout","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Remote party Timeout - Retransmitting IKEv2 Request."
"03/04/2021 11:26:12","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:26:12","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
"03/04/2021 11:26:12","973","VPN","VPN IKEv2","Initiator: Received IKE_SA_INT Response","Standard Note String","Information","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Received IKE_SA_INT response"
"03/04/2021 11:26:22","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:26:22","972","VPN","VPN IKEv2","Initiator: Retransmit IKEv2 Request Due to Remote Party Timeout","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Remote party Timeout - Retransmitting IKEv2 Request."
"03/04/2021 11:26:22","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:26:22","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
"03/04/2021 11:26:22","973","VPN","VPN IKEv2","Initiator: Received IKE_SA_INT Response","Standard Note String","Information","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Received IKE_SA_INT response"
"03/04/2021 11:26:32","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:26:32","972","VPN","VPN IKEv2","Initiator: Retransmit IKEv2 Request Due to Remote Party Timeout","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Remote party Timeout - Retransmitting IKEv2 Request."
"03/04/2021 11:26:32","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:26:32","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
"03/04/2021 11:26:32","973","VPN","VPN IKEv2","Initiator: Received IKE_SA_INT Response","Standard Note String","Information","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Received IKE_SA_INT response"
"03/04/2021 11:26:35","1110","Network","DHCP Server","Assigned IP Address","Simple Message String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Assigned IP address 10.10.96.229 to MAC address 18:66:DA:2B:5B:88"
"03/04/2021 11:26:35","1420","Network","DHCPv6 Server","DHCPv6 Server Get Message","Simple Message String","Debug","","","X0","","","","","fe80::90c3:6fad:da01:594a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DHCPv6 Server received message (MSG_SOLICIT)"
"03/04/2021 11:26:35","1254","Network","ICMP","LAN ICMPv6 Deny","Standard ICMP Service","Notice","34525","18:66:DA:2B:5B:88","X0","LAN","33:33:00:00:00:16","X0","MULTICAST","fe80::90c3:6fad:da01:594a","","","","","","ff02::16","","","","","","ipv6-icmp","143","0","76","","","","","","","","","","","","","","","Drop","","ICMPv6 packet from LAN dropped"
"03/04/2021 11:26:35","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","18:66:DA:2B:5B:88","X0","LAN","33:33:00:01:00:03","","","fe80::90c3:6fad:da01:594a","59309","","","","","ff02::1:3","5355","","","","","udp","","","73","","","","","","","","","","","","","","","Drop","","Unhandled link-local or multicast IPv6 packet dropped"
"03/04/2021 11:26:35","522","Network","IP","Malformed IP Packet","Standard Note Protocol","Alert","34525","18:66:DA:2B:5B:88","X0","LAN","33:33:FF:01:59:4A","","","::","","","","","","ff02::1:ff01:594a","","","","","","ipv6-icmp","135","0","64","","","","","","","","","","","","","","","Drop","","Malformed or unhandled IP packet dropped"
"03/04/2021 11:26:37","713","Network","TCP","TCP Connection Abort","Standard Note String","Debug","2048","18:66:DA:2B:5B:88","X0","LAN","18:B1:69:36:5A:B0","X1","WAN","98.189.97.190","29146","","0.0.0.0","0","","74.125.137.108","993","","0.0.0.0","0","","tcp","","","46","","","17","","","","","","","","","","","","Drop","","TCP connection abort received; TCP connection dropped"
"03/04/2021 11:26:37","181","Network","TCP","TCP FIN Drop","Standard","Debug","2048","D4:AD:71:0D:0C:19","X1","WAN","18:B1:69:36:5A:B1","X1","WAN","74.125.137.108","993","","","","","98.189.97.190","29146","","","","","tcp","","","46","","","","","","","","","","","","","","","Drop","","TCP FIN packet dropped "
"03/04/2021 11:26:38","1255","Network","ICMP","LAN ICMPv6 Allow","Standard ICMP Service","Information","34525","18:66:DA:2B:5B:88","X0","LAN","33:33:00:00:00:16","X0","MULTICAST","fe80::90c3:6fad:da01:594a","","","","","","ff02::16","","","","","","ipv6-icmp","143","0","76","","","","","","","","","","","","","","","","","ICMPv6 packet from LAN allowed"
"03/04/2021 11:26:42","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","Baton Rouge","","","","","","SENDING>>>> ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (SA, KE, NONCE, NOTIFY: NATD Source IP, NOTIFY: NATD Destination IP, VID)"
"03/04/2021 11:26:42","972","VPN","VPN IKEv2","Initiator: Retransmit IKEv2 Request Due to Remote Party Timeout","Standard Note String","Information","","","","","","","","98.189.97.190","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; ","IKEv2 Initiator: Remote party Timeout - Retransmitting IKEv2 Request."
"03/04/2021 11:26:42","983","VPN","VPN IKEv2","Received Notify Error Payload","Standard Note String","Warning","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","VPN Policy: Baton Rouge; Invalid Syntax","IKEv2 Received notify error payload"
"03/04/2021 11:26:42","171","VPN","VPN IKE","IPsec Dead Peer Detection","Standard Message String","Debug","","","","","","","","4.31.139.126","500","","","","","98.189.97.190","500","","","","","udp","","","","","","","","","","","","","","","","","","","","RECEIVED<<< ISAKMP OAK IKE_SA_INIT (InitCookie:0xcf9ccbaad9eb022e RespCookie:0x0000000000000000, MsgID: 0x0)  (NOTIFY: Invalid Syntax)"
